TIME_STEP,farms,Natural_Capital,NEWCOMERS,broadband_infrastructure_population_covered,proportion_of_newcomers,shared_knowledge,social_innovation,tourist_visitors,workforce_specialization,INFANTS,ELDERLY_POPULATION,SCHOOL_AGE_POPULATION,POST_SCHOOL_POPULATION,WORKING_AGE_POPULATION,WORKING_AGE_RURAL_POPULATION,total_rural_population,proportion_INFANTS,proportion_ELDERLY_POPULATION,proportion_SCHOOL_AGE_POPULATION,proportion_POST_SCHOOL_POPULATION,proportion_WORKING_AGE_POPULATION,proportion_NEWCOMERS,MODEL
2039.75,0.0,0.03170668217275605,0.0,0.0,0.0,8.244651838524204e-05,0.1961357829639163,0.027632610050711805,0.698055583242339,0.01946498135438315,0.0,0.01688144024014344,0.012009224519056609,0.00572878917901076,0.00572878917901076,0.004118953816761022,1.0,0.0,1.0,0.5015391114084574,0.9724020643635811,0.0,Galilee
2040.0,0.0,0.03163888390541892,0.0,0.0,0.0,7.549142346231372e-05,0.19537066345818893,0.027711974093356975,0.6969320562708098,0.019505847739843003,0.0,0.01693287839816031,0.012054827274077393,0.005751133993567297,0.005751133993567297,0.004135878961953568,1.0,0.0,1.0,0.5040933837963085,0.972518489509614,0.0,Galilee
2015.0,0.11475778700514938,0.4683246012370031,0.021693685548709093,1.0,0.10904948349418862,0.8884386224251674,0.6845680489859574,0.09976127697191672,0.7426335233574465,0.04217070536001548,0.014382215078686233,0.03997389126541323,0.03420287872245757,0.036787503874582836,0.036787503874582836,0.028702858609117417,0.39926845642526443,0.28018338658852476,0.31416622536674604,0.1333518728765451,0.9693509180757663,0.10904948349418862,Gevgelija
2015.25,0.11562316574917351,0.4711057000734787,0.021633393137532538,0.9983686786296895,0.11847429280273816,0.8908382201680153,0.6845361434705071,0.09957647155144497,0.7501316153851915,0.04227562366316028,0.014371296962076766,0.04004070382769625,0.034197460256051554,0.036833289052904374,0.036833289052904374,0.028710328542387545,0.40027290401125615,0.2805411566131844,0.3132992243226448,0.13923115806624534,0.968887259380987,0.11847429280273816,Gevgelija
2015.5,0.11648125515630342,0.473853207453783,0.021566249075379525,0.98815931108719,0.1270878388707155,0.8931669065729437,0.6844738953255904,0.09945882407614237,0.7574923115320513,0.04237488769571839,0.014360625029447922,0.04010810732810767,0.034191858739769446,0.03687758535177214,0.03687758535177214,0.028717166995719662,0.4012411271094177,0.2809098257426615,0.312604178281168,0.14433736293696237,0.96839893431151,0.1270878388707155,Gevgelija
2015.75,0.11733152384289287,0.4765678557549845,0.0214957342675864,0.9781566329248795,0.13501586516011205,0.8954341227693358,0.684412408802208,0.09940659386964365,0.764724630800606,0.04246882196910802,0.01435019526633791,0.040176012034617424,0.03418779210812286,0.03692059402199367,0.03692059402199367,0.028723568093607297,0.40217254440989286,0.2812857609717057,0.3121397433934136,0.14876821372485324,0.9678853796398842,0.13501586516011205,Gevgelija
2016.0,0.11817344164783097,0.47925028627556976,0.02142445236811611,0.9683544303797462,0.14238453046187993,0.8976465519766054,0.6843575954126523,0.0994174850772092,0.7718363105597774,0.042557734980991566,0.01434000557969578,0.040244329815288214,0.034186606683349635,0.03696249420868472,0.03696249420868472,0.02872969551562183,0.4030670717568018,0.2816670054559879,0.3118707300010618,0.15257024455813578,0.9673471905414416,0.14238453046187993,Gevgelija
2016.25,0.11900648028666817,0.4819485773288362,0.021354372947001,0.9683544303797462,0.1492731265948908,0.8998088131153233,0.6843144611386525,0.09948883091367375,0.773592089333685,0.04264192160753536,0.014330055411225291,0.04031297555210581,0.03418936318947602,0.03700344809650388,0.03700344809650388,0.02873568962997826,0.40392496691547947,0.28205140285761515,0.31177534080038316,0.15578195151600666,0.966785619598813,0.1492731265948908,Gevgelija
2016.5,0.11983011400173285,0.48477098831589205,0.021286969800658917,0.9683544303797462,0.1534597532477975,0.901923965797035,0.6842877226487063,0.0996177332018272,0.7743394128127944,0.042730912731488206,0.014320345434543361,0.040381867345452335,0.034196873520164865,0.03704360204880388,0.03704360204880388,0.02874116418715932,0.4034026257728798,0.2824661264842361,0.31186710850723387,0.15849299402776423,0.9664358113603971,0.1534597532477975,Gevgelija
2016.75,0.12064382020253374,0.4877298337926066,0.02122333383435059,0.9683544303797462,0.15396080993079989,0.9042986217176653,0.6842813686706632,0.09980116671233809,0.7750844216236723,0.04282498732358182,0.014310877403932368,0.040451062482850665,0.0342097487772305,0.037083088624347206,0.037083088624347206,0.028746221477323933,0.401573146090771,0.28291151426553146,0.31211625799655984,0.16068890031306887,0.9662987179496023,0.15396080993079989,Gevgelija
2017.0,0.12144708459707428,0.4908360155171021,0.021164291236045626,0.9683544303797462,0.15429628429429396,0.9070856270487693,0.6842990252875669,0.10003605318134713,0.7758267689761118,0.04292447790594391,0.014301661651581652,0.04052065001266616,0.03422839148914537,0.03712203474085415,0.03712203474085415,0.028750957058999226,0.3985055417716856,0.2833878174718627,0.31249112265084245,0.16236883891191575,0.9663753715270906,0.15429628429429396,Gevgelija
2017.25,0.12223939982729569,0.4940990406693845,0.021110436740837946,0.9683544303797462,0.1545239093147567,0.9102181108051411,0.6843438955701443,0.10031930493431197,0.7765662655215333,0.04302974335422045,0.014292711532061143,0.04059072414561995,0.034253053467258425,0.03716055578828147,0.03716055578828147,0.028755454858896103,0.39426459955913645,0.2838942026981964,0.31295923014209515,0.16356933834732384,0.9666649984110302,0.1545239093147567,Gevgelija
2017.5,0.1230202622758714,0.49752626879833745,0.02106212500723467,0.9683544303797462,0.15464362791112568,0.9136389995796484,0.6844231929613735,0.10064785492504796,0.77730236409322,0.04313093162753562,0.014284036485924783,0.040661353160139226,0.03428386604390229,0.037198746725663354,0.037198746725663354,0.028760280421505333,0.39025128906950085,0.28440276953717225,0.3134513370130101,0.1642773755506232,0.9669370514415953,0.15464362791112568,Gevgelija
2017.75,0.12378917254746365,0.5011231052491251,0.021019549426454953,0.9683544303797462,0.15469279203476008,0.9172976666771903,0.6845461775924129,0.101018710731507,0.7780350052571006,0.043228194830842025,0.01427564450218025,0.040732460868967355,0.03432084640669159,0.03723669284791815,0.03723669284791815,0.028765486138818942,0.3864529849459355,0.2849128725988381,0.3139522288210411,0.1645284111759209,0.9671940942000308,0.15469279203476008,Gevgelija
2018.0,0.12454563678913581,0.5047793833897699,0.020982953455892562,0.9683544303797462,0.15470325194403678,0.9211502564699653,0.684711940380551,0.10142897513822206,0.7787641300517028,0.04332169553111241,0.014267542286436476,0.04080397957010713,0.034364109012592334,0.03727448782554256,0.03727448782554256,0.02877113215923573,0.3828575352578405,0.28541500922431273,0.3144456382057824,0.1646832459258924,0.967435950134733,0.15470325194403678,Gevgelija
2018.25,0.12528916722186823,0.5084682925671262,0.02095239522557638,0.9683544303797462,0.1546981568223312,0.925158483712823,0.6849190288859877,0.10187102259323302,0.7794897510362807,0.04341159505639986,0.014259732816899469,0.04087584465960139,0.034413498007682466,0.037312214813237335,0.037312214813237335,0.028777258987910465,0.3794539137966984,0.2859066391960525,0.31493130110580225,0.16476494415789342,0.9676654221374108,0.1546981568223312,Gevgelija
2018.5,0.12602039197421033,0.512074377569885,0.020927812410280668,0.9683544303797462,0.15473545164967223,0.9292887950858767,0.685167098681639,0.10233681937093524,0.7802118033396134,0.04343828248013341,0.01425221759965471,0.04094799454561036,0.03446874557939915,0.03734994706594566,0.03734994706594566,0.02878158315348889,0.3748964694490781,0.28641632149636875,0.3154733054742669,0.16478809368083355,0.968113893018575,0.15473545164967223,Gevgelija
2018.75,0.12673772602674024,0.5155486849979185,0.02090905867053157,0.9683544303797462,0.15482381232287257,0.933510845713564,0.685454070882378,0.10281909578839682,0.780929307107772,0.04340390253366306,0.014244998155204918,0.04101899870692289,0.03452952144721791,0.037387747680354806,0.037387747680354806,0.028784121008143235,0.36924562222868906,0.28694772531218593,0.3160301148432456,0.16477513428767515,0.9687827013337329,0.15482381232287257,Gevgelija
2019.0,0.12744067854136285,0.5188875286324495,0.020895851864410193,0.9683544303797462,0.15496822835159332,0.937797826660961,0.6857847967055789,0.10331125385060272,0.7816420068996499,0.04331058721726309,0.014238075671386427,0.04108751670700409,0.034595295088936606,0.03742566357530096,0.03742566357530096,0.02878487364834415,0.36255852941033495,0.2875018681350081,0.3165717712348868,0.16473809063213785,0.9696733578966849,0.15496822835159332,Gevgelija
2019.25,0.12812876621270863,0.522087866484895,0.020887827756444228,0.9683544303797462,0.1551704329340892,0.942126043520439,0.6862599466172974,0.10376688407576275,0.7823499408788812,0.04316045179791745,0.014231449901668268,0.041152294099066775,0.03466547813269862,0.037463731227823635,0.037463731227823635,0.028783837063826145,0.35488891805983563,0.2880788015730106,0.3170730921569386,0.16468344656666498,0.9707873946621893,0.1551704329340892,Gevgelija
2019.5,0.12880151378798635,0.5251508155439352,0.020884425888107884,0.9683544303797462,0.15540135489134063,0.946474556824708,0.6868674925359748,0.10418621214365292,0.7830531880532963,0.043016412926752345,0.014225117498319742,0.041212154712971745,0.03473940595613869,0.037501968510842254,0.037501968510842254,0.028783306674275574,0.347620112229213,0.2886494555318103,0.31741366139218785,0.1645482371521703,0.9719008554853017,0.15540135489134063,Gevgelija
2019.75,0.12945845445595694,0.5280786064558862,0.020885076072157113,0.9683544303797462,0.15565859879028338,0.9508258396429463,0.6875967224356433,0.10457126478063475,0.7837515507582618,0.04287829754018432,0.01421907389001058,0.041267378388785976,0.03481608085053836,0.03754037650695861,0.03754037650695861,0.02878324590965152,0.3407319384320156,0.28921630980390556,0.317602155491061,0.16430950933972338,0.9730165348075562,0.15565859879028338,Gevgelija
2020.0,0.13009913047087074,0.530873530251414,0.020889225658072705,0.9683544303797462,0.15593985199595134,0.9551645827331118,0.6884368998807158,0.10492379013556281,0.7844435696094999,0.042745928390975865,0.014213314125515084,0.04131822774844038,0.0348945631912074,0.037578948737035586,0.037578948737035586,0.028783616030224373,0.334205294921784,0.28978699980691824,0.3176254317316969,0.16396736774722898,0.9741364371650079,0.15593985199595134,Gevgelija
2020.25,0.13072309364502072,0.5335379377073346,0.020896332017435328,0.9683544303797462,0.15624262035392522,0.9594774520926477,0.6893763929221204,0.10524530100125201,0.785128387694387,0.04261912437166078,0.014207832901044715,0.04136494914475648,0.034973960126479166,0.03761767098260844,0.03761767098260844,0.02878437559016251,0.3280221052349463,0.29036622751720303,0.3174799972963114,0.163525441941775,0.9752622554227978,0.15624262035392522,Gevgelija
2020.5,0.13132990582344317,0.5360743529700558,0.02090587237732977,0.9683544303797462,0.15656262170725582,0.9637528860331797,0.6904045999141464,0.1055371117844261,0.7858060601264412,0.042497701821813734,0.014202624578242637,0.04140777398137413,0.035053434875162805,0.03765652272106105,0.03765652272106105,0.02878548166666671,0.3221652428702203,0.29095460950587987,0.31721105954503503,0.16299624917746156,0.9763954692039014,0.15656262170725582,Gevgelija
2020.75,0.13191913934117314,0.5384851248021544,0.020917350081455083,0.9683544303797462,0.15689687305149252,0.9679809154884419,0.6915109227143056,0.10580037009579553,0.7864766226676335,0.04238147565007731,0.014197683206194292,0.04144691987132172,0.035132212332522145,0.03769547831029262,0.03769547831029262,0.028786890782040265,0.3166184662285548,0.2915527450791107,0.3168198615250966,0.16237604129533903,0.9775371831912756,0.15689687305149252,Gevgelija
2021.0,0.1324903774620129,0.5380286707445946,0.020929846596354676,0.9683544303797462,0.15723526831706333,0.9721530041053914,0.6926852032109535,0.10603613208833242,0.7871401225632061,0.04227025492408685,0.014192991078649287,0.04148258924633147,0.0352086826720047,0.03773449956356487,0.03773449956356487,0.028788512310588113,0.3113676951103825,0.29216328321747015,0.3163057847432358,0.16164595812760923,0.9786918904659765,0.15723526831706333,Gevgelija
2021.25,0.13320711540097258,0.5374688113192159,0.020942744313909408,0.9683544303797462,0.15757208569409278,0.9762621505614724,0.693917911257471,0.10624623253256385,0.7877951929086945,0.042163849939092106,0.01418853695669928,0.04151497418606295,0.03528183405931532,0.03777354653901335,0.03777354653901335,0.028790282959329,0.306398815691454,0.29279296382207765,0.31564349226474986,0.16080591000208583,0.979861353687811,0.15757208569409278,Gevgelija
2021.5,0.1339036815017229,0.5368456406079254,0.020951925825400324,0.9683544303797462,0.15786003941454382,0.9799096402357644,0.6951992306689612,0.10643819653777564,0.788438290476774,0.04206165311315474,0.014184319778477315,0.04154399383339835,0.03534669172949406,0.03781213702377843,0.03781213702377843,0.028791731024623287,0.30170436008157453,0.29346044617285727,0.31533291468445257,0.1598111328455124,0.9810544180267077,0.15786003941454382,Gevgelija
2021.75,0.13457959483670093,0.5361614329913525,0.020957464967073427,0.9683544303797462,0.1581038577183018,0.9809668951201739,0.6965216977169486,0.10661458167366418,0.7890698004552148,0.041963478132261624,0.014180346604106138,0.04156981986986936,0.03540337749704629,0.037850215342362666,0.037850215342362666,0.02879284648533733,0.29727003974154914,0.29416440359917023,0.31533895555771124,0.15866817171220152,0.9822678475049264,0.1581038577183018,Gevgelija
2022.0,0.13523438846853614,0.5354186759388913,0.020959375514781133,0.9683544303797462,0.1583079248181094,0.9821149051549757,0.6978780877010967,0.10677723713835498,0.7896899644916336,0.04186914364910278,0.01417660981477447,0.041592614530505445,0.035452034757333564,0.03788772830957594,0.03788772830957594,0.028793610806685487,0.29308230368760546,0.2949040373573216,0.3156275837103007,0.15738072848663182,0.9834984915098408,0.1583079248181094,Gevgelija
2022.25,0.13586760996004346,0.5346197656302717,0.020957668524831132,0.9683477526904405,0.15847589237667428,0.9833404785172003,0.6992593366206572,0.10692772889877132,0.7903008769913421,0.041778473047701874,0.014173097043179718,0.041612531316280586,0.035492830134161796,0.0379246256322428,0.0379246256322428,0.02879400640917083,0.2891283488576502,0.2956774357407623,0.31617129048474363,0.15595583500248905,0.9847436041248531,0.15847589237667428,Gevgelija
2022.5,0.1364788218059734,0.5337669475012786,0.02095234836762914,0.9683410721823549,0.15861025238082804,0.984630784721318,0.7006581001109045,0.10706740152372786,0.7909030576298123,0.04169129459105734,0.01416979701004354,0.04162971553414469,0.03552595033396579,0.03796085992516218,0.03796085992516218,0.028794017279113456,0.2860257203557555,0.29648357330289105,0.31662700862215715,0.15441007474051643,0.9860001006521921,0.15861025238082804,Gevgelija
2022.75,0.13706760183930494,0.5328624406268249,0.020943400996102462,0.9683343888537043,0.15871226575291045,0.9859734265110426,0.7020681872586378,0.10719741688689381,0.7914957073911975,0.04160744156951309,0.014166700220146993,0.041644304791690095,0.03555159916411574,0.03799638670328839,0.03799638670328839,0.02879362914714856,0.2834225633581667,0.2973262406074816,0.3169626387417235,0.15276567106894196,0.9872645839649563,0.15871226575291045,Gevgelija
2023.0,0.137633543615751,0.5319083616621398,0.020930717123146397,0.9683277027027021,0.15877777395835138,0.9873564786928906,0.7034836213868365,0.10731877769819119,0.7920721436345046,0.041526752423720927,0.014163797056032929,0.041656429452315784,0.03556999473931176,0.038031164354383425,0.038031164354383425,0.028792829386360377,0.2809609446990792,0.29823590717009624,0.31703168040467405,0.15106085910571976,0.9885333823373147,0.15877777395835138,Gevgelija
2023.25,0.13817625677765352,0.5309066345186418,0.020914353808416546,0.9683210137275602,0.1588087333640582,0.9887684082030377,0.7048986067585528,0.10743234795504902,0.792633459761485,0.04144907082752684,0.014161077820652932,0.04166621305558017,0.0355813668905396,0.03806515409583351,0.03806515409583351,0.028791606908957122,0.2786328931079954,0.29920846989676214,0.31683067313086727,0.14928928719922646,0.9898037811196198,0.1588087333640582,Gevgelija
2023.5,0.13869536739683538,0.5298591158689796,0.020894378631732047,0.9683143219264887,0.1588067461014879,0.9901981130377934,0.706307555869378,0.10753887074165445,0.79318061594206,0.04137424573559431,0.014158532763714274,0.04167377270637267,0.03558595478125524,0.038098319918597336,0.038098319918597336,0.02878995206347354,0.2764309268346303,0.30024034281305234,0.3163561974843729,0.14744139089413202,0.9910732068504239,0.1588067461014879,Gevgelija
2023.75,0.13919051829601553,0.5287675971856787,0.020870868216812898,0.9683076272976965,0.15877313890569425,0.9916349640660123,0.7077051170017177,0.10763898374054325,0.7937145990397588,0.041302131400035004,0.014156152105754086,0.04167921943602161,0.03558400472891242,0.038130628520696715,0.038130628520696715,0.028787856533869238,0.2743480195657241,0.3013274178155081,0.3156204178074826,0.14551385702902828,0.9923392132600141,0.15877313890569425,Gevgelija
2024.0,0.13966136934843518,0.5276338080878239,0.020843906991576736,0.9683009298393908,0.15870903981697546,0.9930688454265669,0.7090861998860104,0.10773323276720621,0.794236283725634,0.041232587359861475,0.01415392609342096,0.04168265853803333,0.035575768225661664,0.03816204923223521,0.03816204923223521,0.02878531324144708,0.2723775686029357,0.30246620344142683,0.3146215494034411,0.14350007952737026,0.9935994883343976,0.15870903981697546,Gevgelija
2024.25,0.14010759775538145,0.5264594211863205,0.02081358599057475,0.9682942295497775,0.15861544270243472,0.9944901917012912,0.7104459985982813,0.1078220835931581,0.7947547368520739,0.04116547840669063,0.014151845027058038,0.041684189880811164,0.035561500149372795,0.038192553933602415,0.038192553933602415,0.028782316250200755,0.2705133660334733,0.30365257675079604,0.3161596115056772,0.14140000287190382,0.9948518510302913,0.15861544270243472,Gevgelija
2024.5,0.14052889830133594,0.5252460568836907,0.02078000176704797,0.9682875264270607,0.15849326066060773,0.9958900203478067,0.7117800109935537,0.1079059322847128,0.795272342023262,0.04110067452977483,0.01414989928525829,0.041683908199406615,0.03554145715330455,0.03822211696823063,0.03822211696823063,0.028778860675886583,0.2687495722095976,0.30488317558344336,0.3195775867553782,0.13920694733231967,0.9960942611080552,0.15849326066060773,Gevgelija
2024.75,0.1409249835865156,0.5239952885235586,0.020743255405818367,0.9682808204694433,0.15834336764867876,0.9972599587982476,0.7130840544826342,0.10798511425238079,0.7957889873508986,0.04103805084321275,0.014148079346645893,0.04168190336814641,0.03551589622645524,0.03825071505119199,0.03825071505119199,0.028774942599271144,0.2670806913170505,0.30615391974607603,0.32298532295712346,0.13692237316533487,0.9973248009148586,0.15834336764867876,Gevgelija
2025.0,0.14129558423661442,0.5227086423706527,0.02070345162867404,0.9682741116751263,0.15816662882763083,0.9985922658739854,0.7143542781045387,0.10805991217839159,0.7963045453372367,0.04097748749786133,0.01414637580911606,0.041678260655740935,0.035485073411528865,0.03827832717463253,0.03827832717463253,0.028770558983557726,0.26550154883731225,0.3074712378316626,0.32637801895851476,0.13455816519154945,0.9985416600485779,0.15816662882763083,Gevgelija
2025.25,0.14164044908959664,0.5213875617013127,0.020660697984473612,0.9682674000423096,0.1579639208844752,0.999879847326491,0.7155871709371301,0.10813056296655328,0.796818931174214,0.04091886958023893,0.01414477940674615,0.04167306096430963,0.03544924266805081,0.038304934510913304,0.038304934510913304,0.02876570759594842,0.2640072707300374,0.30885555753102756,0.32975112244723337,0.13065253820746464,0.9997432238483692,0.1579639208844752,Gevgelija
2025.5,0.1419593453594319,0.520033359047294,0.02061510411680982,0.9682606855691911,0.1577363114267045,1.0,0.716779566994605,0.10819726383883575,0.7973321737720561,0.04086208700052411,0.014143281024572943,0.041666381053623636,0.035408654870591846,0.03833052031427431,0.03833052031427431,0.028760386933388504,0.26259326418067125,0.310296049252365,0.3329690110473755,0.12666295654036286,1.0,0.1577363114267045,Gevgelija
2025.75,0.14225205877670732,0.5186473555140287,0.020566781102689724,0.9682539682539677,0.15748480707223259,1.0,0.7179286464592447,0.10826017768615662,0.7978442396991298,0.04080703437154414,0.014141871711414813,0.041658293751729775,0.03536355693162326,0.03835506982171788,0.03835506982171788,0.02875459615244045,0.26125519977451783,0.3117830944763388,0.33603222174586955,0.12297330252632864,1.0,0.15748480707223259,Gevgelija
2026.0,0.1425183937060918,0.5172308539137621,0.02051584085628174,0.9682472480948343,0.15721034023945532,1.0,0.7190319344802291,0.10831943776640182,0.7983550471049092,0.04075361149589729,0.014140542690902773,0.04164886843018514,0.03531419800951933,0.038378571286236465,0.038378571286236465,0.028748336327410334,0.2599889949728207,0.3133080761134484,0.3389418849337023,0.11951841868967462,1.0,0.15721034023945532,Gevgelija
2026.25,0.1427581732406698,0.515785136495093,0.02046239559233277,0.9682405250899846,0.15691387300443085,1.0,0.7200869876969368,0.10837515183034722,0.7988644772391544,0.0407017242103171,0.014139285370871129,0.04163817162469746,0.03526083430092516,0.03840101764098558,0.03840101764098558,0.028741612201040382,0.258790798778998,0.3148636560846291,0.34169985095570016,0.116241739816606,1.0,0.15691387300443085,Gevgelija
2026.5,0.14297123927320626,0.5143114622638566,0.020406557344364435,0.9682337992376105,0.15659640885473017,1.0,0.7210911012283082,0.10842740574554256,0.7993723855540584,0.04065128216987862,0.014138091351246369,0.041626266262696464,0.035203698780989265,0.038422402484274316,0.038422402484274316,0.028734426146610113,0.25765697749428246,0.3164428539192089,0.3443267116804266,0.11307870052496476,1.0,0.15659640885473017,Gevgelija
2026.75,0.14315745254444237,0.5128110644340106,0.020348437533214525,0.9682270705359028,0.15625897900497535,1.0,0.7220429499700267,0.10847626667911124,0.7998786080056765,0.04060219903571973,0.014136952430561964,0.041613212022659184,0.03514301752969298,0.038442720728088194,0.038442720728088194,0.02872678079628423,0.25658410147187466,0.3180394612339762,0.3468247981336432,0.1099972806703777,1.0,0.15625897900497535,Gevgelija
2027.0,0.14331669266856661,0.5112851523544696,0.020288146581898384,0.9682203389830503,0.15590263816083338,1.0,0.722941419066579,0.10852178589257802,0.8003829684203451,0.04055439234202643,0.01413586061121685,0.0415990654928556,0.03507900939434695,0.038461968522606735,0.038461968522606735,0.028718679002519967,0.2555689327874779,0.3196479682062471,0.34919569631357117,0.1069703283770391,1.0,0.15590263816083338,Gevgelija
2027.25,0.14344885813604408,0.5097442091390133,0.020225793573128533,0.9682136045772404,0.1555284564085383,1.0,0.7237857204612292,0.10856400119508183,0.8008852843512462,0.0405077833646001,0.014134808103586305,0.04158388032280637,0.03501188577340136,0.03848014318735219,0.03848014318735219,0.028710123807344758,0.2546084137518878,0.3212634970621099,0.3514441019404968,0.10581871333325175,1.0,0.1555284564085383,Gevgelija
2027.5,0.14355386629402814,0.5082121587559528,0.020161485946153246,0.9682068673166591,0.15513750952460548,1.0,0.7245755673246269,0.10860293909549439,0.8013853719152814,0.04046229700046787,0.014133787329085712,0.04156770737193958,0.034941850647943445,0.038497243165133754,0.038497243165133754,0.028701118433182054,0.2536996561982707,0.32288174341509573,0.35355657676640184,0.10514148802474442,1.0,0.15513750952460548,Gevgelija
2027.75,0.14363165330461736,0.5066902178436303,0.020095329884057694,0.9682001271994907,0.15473087608519534,1.0,0.7253107707131526,0.10863866281546186,0.8018830497743906,0.0404178616506542,0.014132790944844542,0.04155059485209909,0.034869102047846295,0.03851326798036958,0.03851326798036958,0.02869166634252611,0.25283992949312617,0.32449892013760373,0.35553684701106436,0.10457418960597516,1.0,0.15473087608519534,Gevgelija
2028.0,0.1436821740812589,0.5051784909667255,0.02002741308977364,0.968193384223918,0.15430834841737243,1.0,0.7259915774069048,0.10867124744129042,0.8023782151394049,0.04037440788029095,0.014131809671578286,0.04153258790588934,0.034793787167205034,0.038528216308436135,0.038528216308436135,0.02868176759601338,0.25202672747337096,0.3261116731408774,0.3573886963754043,0.10410407066289416,1.0,0.15430834841737243,Gevgelija
2028.25,0.1437054022040475,0.5036770188491522,0.01995781755369049,0.9681866383881225,0.15387043988155136,1.0,0.7266183260796505,0.10870075347371363,0.8028707217797851,0.04033186835461607,0.014130834820505837,0.04151372881674685,0.034716013507794324,0.03854208608792519,0.03854208608792519,0.028671421142587104,0.25125770929443053,0.32771703659099616,0.3591167313250119,0.10371921841837503,1.0,0.15387043988155136,Gevgelija
2028.5,0.1437013298159892,0.5021853970433623,0.01988665047721116,0.9681798896902837,0.15341828116590314,1.0,0.7271915343544,0.10872722891074678,0.8033604159729714,0.040290181051846605,0.014129860831919467,0.04149405865901468,0.034635967709695833,0.038554879440264596,0.038554879440264596,0.02866063198588589,0.2505305378771331,0.32931244337547294,0.35991871904734574,0.10341061281705378,1.0,0.15341828116590314,Gevgelija
2028.75,0.14366996749733468,0.5007037763116379,0.01981401142772762,0.96817313812858,0.15295296723965282,1.0,0.7277119200285697,0.10875071108080082,0.80384715497968,0.04024928704597101,0.014128881248514339,0.041473616351756115,0.03455382696919582,0.03856659937416087,0.03856659937416087,0.028649404340387815,0.24984302119204277,0.3308956518387751,0.3586431700311819,0.10316921073843646,1.0,0.15295296723965282,Gevgelija
2029.0,0.1436113441168537,0.49923116775184007,0.019739997140890454,0.9681663837011879,0.1524755547394209,1.0,0.728180384930769,0.10877122827130402,0.8043308081584893,0.04020913028431954,0.014127889821686017,0.041452438736373436,0.034469760229016544,0.03857724970195532,0.03857724970195532,0.028637742461305595,0.24919308647821384,0.33212629734765614,0.357392939664638,0.10298687906267402,1.0,0.1524755547394209,Gevgelija
2029.25,0.14352550666457434,0.4977657432027436,0.019664701391136036,0.9681596264062826,0.15198697437395614,1.0,0.7285980017295355,0.10878880116354578,0.804811260428972,0.04016965745700158,0.014126880510131362,0.0414305606731202,0.03438392819849254,0.03858683496698404,0.03858683496698404,0.028625650617353303,0.2485787735062913,0.33248790280692403,0.35616819581939296,0.10285618614092001,1.0,0.15198697437395614,Gevgelija
2029.5,0.14341252006518684,0.4963059079089473,0.019588214886935313,0.9681528662420377,0.15148818243974985,1.0,0.7289659944525061,0.10880344409552159,0.8052884064200093,0.040130817869643856,0.014125847477905884,0.041408015132812954,0.03429648340858366,0.03859536037363352,0.03859536037363352,0.028613133065787152,0.24799822825245676,0.3328513391517257,0.35496904586279815,0.10277024238292966,1.0,0.15148818243974985,Gevgelija
2029.75,0.14327246697265253,0.4948503096154116,0.019510625188739944,0.968146103206625,0.1509801270228401,1.0,0.7292857241028698,0.10881516617184607,0.8057621524241506,0.040092563319764775,0.01412478509199502,0.04138483328406283,0.03420757030013934,0.03860283172042207,0.03860283172042207,0.02860019402982987,0.24744969695405475,0.33321640953759707,0.35379554269985847,0.10272269784037288,1.0,0.1509801270228401,Gevgelija
2030.0,0.14310544896196148,0.4933978002092369,0.019432018428973304,0.9681393372982152,0.15046371505883072,1.0,0.7295586745826339,0.1088239722376357,0.8062324180622257,0.040054847977328896,0.014123688374516514,0.04136104457659394,0.03411732536616183,0.03860925533641116,0.03860925533641116,0.028586838021062006,0.24693151358789142,0.3335829326488224,0.3526476827276165,0.10270761344157736,1.0,0.15046371505883072,Gevgelija
2030.25,0.14291158837205992,0.49194736103159803,0.019352481738548186,0.9681325685149771,0.14993981226106376,1.0,0.7297864380833715,0.1088298637313638,0.8066991363760602,0.04001762829312953,0.014122553650571528,0.04133667682081831,0.03402587733090227,0.03861463802114277,0.03861463802114277,0.02857307031418397,0.24644208495351969,0.3339507542775351,0.3515254000376676,0.10271924238626391,1.0,0.14993981226106376,Gevgelija
2030.5,0.1426910239339992,0.4904981266745207,0.01927209784702373,0.968125796855078,0.1494092428265649,1.0,0.7299707009030967,0.10883283943231253,0.8071622537081224,0.039980862942920775,0.01412137720194307,0.04131175626323742,0.03393334725135462,0.03861898698777457,0.03861898698777457,0.028558895923734864,0.24597990690224086,0.3343197236728923,0.35042859337139237,0.10216239518720724,1.0,0.1494092428265649,Gevgelija
2030.75,0.142443910534731,0.4890493499959108,0.01919094521633341,0.9681190223166838,0.14887223755174325,1.0,0.7301132297571018,0.10883711624000904,0.8076217294103069,0.03994451270431912,0.01412015528934753,0.041286307660372085,0.033839848712700564,0.038622309809507455,0.038622309809507455,0.028544319608985253,0.245543559088605,0.3346896940212683,0.34935712994577867,0.10144658360204038,1.0,0.14887223755174325,Gevgelija
2031.0,0.14217041896414573,0.4876004101298869,0.01910909818007408,0.9681122448979586,0.148329583285613,1.0,0.7302158593951326,0.10884799457845788,0.8080775354174733,0.039908540649180764,0.014118884171674985,0.04126035449922903,0.03374550743506762,0.03862461491430935,0.03862461491430935,0.028529347205054376,0.24513170024434858,0.3350605227981117,0.34831084913126814,0.10073402197837342,1.0,0.148329583285613,Gevgelija
